,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,Wsets,Lsets,Comment,PSW,PSL,elo_winner,elo_loser,proba_elo,recentft0,recentft1,recentft2,recentft3,recentft4,recentft5,recentft6
3845,30.0,Rome,Internazionali BNL d'Italia,2012-05-16,Masters 1000,Outdoor,Clay,2nd Round,3.0,Almagro N.,Querrey S.,13.0,89.0,2.0,0.0,Completed,1.17,5.99,1724.6980114920884,1542.7828283241104,0.7402345471970229,8.0,0.0,64.0,3.0,0.0,1.0,1.0
3846,30.0,Rome,Internazionali BNL d'Italia,2012-05-16,Masters 1000,Outdoor,Clay,2nd Round,3.0,Federer R.,Berlocq C.,2.0,38.0,2.0,0.0,Completed,1.03,18.0,2031.012120214272,1527.4781527333644,0.9477759252734068,13.0,0.0,9.0,3.0,1.0,1.0,0.0
3847,30.0,Rome,Internazionali BNL d'Italia,2012-05-16,Masters 1000,Outdoor,Clay,2nd Round,3.0,Del Potro J.M.,Youzhny M.,9.0,34.0,2.0,0.0,Completed,1.24,4.58,1864.7074448875167,1640.0015146188375,0.7847409223977705,44.0,0.0,57.0,5.0,0.0,1.0,0.0
3848,30.0,Rome,Internazionali BNL d'Italia,2012-05-17,Masters 1000,Outdoor,Clay,3rd Round,3.0,Berdych T.,Almagro N.,7.0,13.0,2.0,0.0,Completed,1.55,2.66,1862.8976806229775,1733.0105059817838,0.6786753018903631,15.0,0.0,18.0,3.0,1.0,1.0,1.0
3849,30.0,Rome,Internazionali BNL d'Italia,2012-05-17,Masters 1000,Outdoor,Clay,3rd Round,3.0,Djokovic N.,Monaco J.,1.0,15.0,2.0,1.0,Completed,1.07,11.5,1969.7580425010924,1721.2966561608002,0.8069416227255387,17.0,0.0,42.0,3.0,0.0,1.0,1.0
3850,30.0,Rome,Internazionali BNL d'Italia,2012-05-17,Masters 1000,Outdoor,Clay,3rd Round,3.0,Ferrer D.,Simon G.,6.0,12.0,2.0,0.0,Completed,1.18,5.73,1860.6528285484374,1721.3219171055505,0.6904135089468438,16.0,0.0,7.0,3.0,0.0,1.0,1.0
3851,30.0,Rome,Internazionali BNL d'Italia,2012-05-17,Masters 1000,Outdoor,Clay,3rd Round,3.0,Seppi A.,Wawrinka S.,30.0,20.0,2.0,1.0,Completed,3.67,1.34,1642.2392075512967,1724.6588949270533,0.38356450970564127,19.0,0.0,102.0,3.0,0.0,1.0,0.0
3852,30.0,Rome,Internazionali BNL d'Italia,2012-05-17,Masters 1000,Outdoor,Clay,3rd Round,3.0,Nadal R.,Granollers M.,3.0,26.0,2.0,0.0,Completed,1.01,31.0,1943.9411967966116,1557.0827120437618,0.9026424690840472,9.0,0.0,31.0,3.0,1.0,1.0,1.0
3853,30.0,Rome,Internazionali BNL d'Italia,2012-05-17,Masters 1000,Outdoor,Clay,3rd Round,3.0,Tsonga J.W.,Del Potro J.M.,5.0,9.0,2.0,0.0,Completed,3.88,1.31,1781.320528944232,1871.595735370788,0.3729303697713389,17.0,0.0,43.0,3.0,0.0,0.0,1.0
3854,30.0,Rome,Internazionali BNL d'Italia,2012-05-17,Masters 1000,Outdoor,Clay,3rd Round,3.0,Federer R.,Ferrero J.C.,2.0,47.0,2.0,1.0,Completed,1.05,14.8,2032.683290605523,1561.266730671061,0.9378297511025555,16.0,0.0,18.0,3.0,1.0,1.0,1.0
3855,30.0,Rome,Internazionali BNL d'Italia,2012-05-17,Masters 1000,Outdoor,Clay,3rd Round,3.0,Gasquet R.,Murray A.,22.0,4.0,2.0,1.0,Completed,3.19,1.42,1704.710929270343,1898.812869571487,0.24650491074162445,14.0,0.0,9.0,3.0,1.0,1.0,0.0
3856,30.0,Rome,Internazionali BNL d'Italia,2012-05-18,Masters 1000,Outdoor,Clay,Quarterfinals,3.0,Federer R.,Seppi A.,2.0,30.0,2.0,0.0,Completed,1.04,17.0,2034.6727385702413,1661.965143240716,0.895245398491246,17.0,0.0,7.0,3.0,0.0,1.0,1.0
3857,30.0,Rome,Internazionali BNL d'Italia,2012-05-18,Masters 1000,Outdoor,Clay,Quarterfinals,3.0,Ferrer D.,Gasquet R.,6.0,22.0,2.0,0.0,Completed,1.19,5.69,1870.5595962621383,1728.822772126611,0.6933659152999445,16.0,0.0,18.0,3.0,1.0,1.0,1.0
3858,30.0,Rome,Internazionali BNL d'Italia,2012-05-18,Masters 1000,Outdoor,Clay,Quarterfinals,3.0,Nadal R.,Berdych T.,3.0,7.0,2.0,0.0,Completed,1.14,6.92,1947.056637785922,1873.1800709624858,0.6047430754312096,4.0,0.0,26.0,3.0,1.0,1.0,0.0
3859,30.0,Rome,Internazionali BNL d'Italia,2012-05-18,Masters 1000,Outdoor,Clay,Quarterfinals,3.0,Djokovic N.,Tsonga J.W.,1.0,5.0,2.0,0.0,Completed,1.22,5.01,1975.9359105738752,1801.386757111549,0.731998462652652,20.0,0.0,43.0,3.0,0.0,1.0,1.0
3860,30.0,Rome,Internazionali BNL d'Italia,2012-05-19,Masters 1000,Outdoor,Clay,Semifinals,3.0,Djokovic N.,Federer R.,1.0,2.0,2.0,0.0,Completed,1.88,2.04,1984.5119597689902,2038.0248858185214,0.42359196361050533,9.0,0.0,84.0,3.0,0.0,1.0,1.0
3861,30.0,Rome,Internazionali BNL d'Italia,2012-05-19,Masters 1000,Outdoor,Clay,Semifinals,3.0,Nadal R.,Ferrer D.,3.0,6.0,2.0,0.0,Completed,1.14,7.06,1959.7048593721233,1880.37188697254,0.6122256437441232,4.0,0.0,54.0,3.0,1.0,1.0,0.0
3862,30.0,Rome,Internazionali BNL d'Italia,2012-05-21,Masters 1000,Outdoor,Clay,The Final,3.0,Nadal R.,Djokovic N.,3.0,1.0,2.0,0.0,Completed,1.63,2.47,1972.1136387723113,2002.957016933454,0.455729047883427,8.0,0.0,26.0,3.0,1.0,1.0,1.0
3863,31.0,Nice,Open de Nice Côte d’Azur,2012-05-22,ATP250,Outdoor,Clay,1st Round,3.0,Ferrero J.C.,Haase R.,43.0,54.0,2.0,1.0,Completed,1.67,2.32,1559.2772827063427,1535.9580401041283,0.5335087855073385,4.0,0.0,53.0,3.0,0.0,1.0,1.0
3864,31.0,Nice,Open de Nice Côte d’Azur,2012-05-22,ATP250,Outdoor,Clay,1st Round,3.0,Bellucci T.,Young D.,38.0,40.0,2.0,1.0,Completed,1.12,7.38,1506.51922454433,1418.3531872525816,0.6242259822911135,4.0,0.0,19.0,3.0,0.0,1.0,0.0
3865,31.0,Nice,Open de Nice Côte d’Azur,2012-05-22,ATP250,Outdoor,Clay,1st Round,3.0,Darcis S.,Fognini F.,72.0,53.0,2.0,0.0,Completed,2.58,1.56,1500.1146391736756,1498.0005506462135,0.5030423804071941,4.0,0.0,45.0,3.0,0.0,1.0,0.0
3866,31.0,Nice,Open de Nice Côte d’Azur,2012-05-22,ATP250,Outdoor,Clay,1st Round,3.0,Baker B.,Stakhovsky S.,387.0,66.0,2.0,1.0,Completed,1.75,2.18,1500.0,1450.2756859321742,0.5710744341098024,14.0,0.0,82.0,3.0,1.0,1.0,0.0
3867,31.0,Nice,Open de Nice Côte d’Azur,2012-05-22,ATP250,Outdoor,Clay,1st Round,3.0,Kukushkin M.,Querrey S.,60.0,85.0,2.0,0.0,Completed,2.74,1.51,1478.790130411501,1534.4703338344152,0.42054877752427927,25.0,0.0,61.0,3.0,1.0,1.0,0.0
3868,31.0,Nice,Open de Nice Côte d’Azur,2012-05-22,ATP250,Outdoor,Clay,1st Round,3.0,Volandri F.,Rochus O.,69.0,50.0,2.0,1.0,Completed,2.51,1.58,1428.7340618908306,1461.9799291062557,0.45230084713717844,20.0,0.0,91.0,3.0,1.0,1.0,0.0
3869,31.0,Nice,Open de Nice Côte d’Azur,2012-05-22,ATP250,Outdoor,Clay,1st Round,3.0,Tomic B.,Lacko L.,36.0,67.0,2.0,0.0,Completed,1.26,4.25,1589.073149193204,1521.3836781171372,0.5961989027452403,9.0,0.0,26.0,3.0,0.0,1.0,0.0
3870,31.0,Nice,Open de Nice Côte d’Azur,2012-05-22,ATP250,Outdoor,Clay,1st Round,3.0,Dimitrov G.,Sela D.,82.0,73.0,2.0,0.0,Completed,1.27,4.12,1527.531347130461,1449.3641823848202,0.6106312382668961,6.0,0.0,109.0,3.0,0.0,1.0,1.0
3871,31.0,Nice,Open de Nice Côte d’Azur,2012-05-22,ATP250,Outdoor,Clay,1st Round,3.0,Davydenko N.,Ebden M.,49.0,88.0,2.0,0.0,Completed,1.18,5.47,1542.9583927451101,1525.011424437119,0.5258048160307809,18.0,0.0,20.0,3.0,0.0,1.0,1.0
3872,31.0,Nice,Open de Nice Côte d’Azur,2012-05-22,ATP250,Outdoor,Clay,1st Round,3.0,Istomin D.,Falla A.,61.0,59.0,2.0,1.0,Completed,2.36,1.65,1501.0713999359161,1458.1248070172983,0.5614922439429033,3.0,0.0,15.0,3.0,0.0,1.0,1.0
3873,31.0,Nice,Open de Nice Côte d’Azur,2012-05-22,ATP250,Outdoor,Clay,1st Round,3.0,Malisse X.,Lu Y.H.,74.0,62.0,2.0,0.0,Completed,1.25,4.36,1472.9515666459988,1484.3153301276427,0.48365205892283514,4.0,0.0,110.0,3.0,0.0,1.0,1.0
3874,31.0,Nice,Open de Nice Côte d’Azur,2012-05-22,ATP250,Outdoor,Clay,1st Round,3.0,Roger-Vasselin E.,Paire B.,92.0,98.0,2.0,0.0,Completed,2.25,1.71,1476.5169104327606,1532.7568243908488,0.41976382949831315,10.0,0.0,45.0,3.0,0.0,1.0,0.0
3875,31.0,Nice,Open de Nice Côte d’Azur,2012-05-23,ATP250,Outdoor,Clay,2nd Round,3.0,Kukushkin M.,Tomic B.,60.0,36.0,2.0,1.0,Completed,2.2,1.75,1497.332569530724,1601.9947843053562,0.3537755678117784,5.0,0.0,90.0,3.0,0.0,1.0,0.0
3876,31.0,Nice,Open de Nice Côte d’Azur,2012-05-23,ATP250,Outdoor,Clay,2nd Round,3.0,Almagro N.,Roger-Vasselin E.,11.0,92.0,2.0,0.0,Completed,1.2,5.27,1722.7281156422755,1495.0844678888145,0.7875837923861652,20.0,0.0,55.0,3.0,1.0,1.0,0.0
3877,31.0,Nice,Open de Nice Côte d’Azur,2012-05-23,ATP250,Outdoor,Clay,2nd Round,3.0,Baker B.,Monfils G.,387.0,13.0,2.0,0.0,Completed,4.22,1.27,1513.7256181084863,1702.5484988648882,0.2521926944400808,,,,,,,
3878,31.0,Nice,Open de Nice Côte d’Azur,2012-05-23,ATP250,Outdoor,Clay,2nd Round,3.0,Simon G.,Dimitrov G.,12.0,82.0,2.0,0.0,Completed,1.38,3.31,1711.4151493918496,1539.9911475059203,0.7284545839773277,6.0,0.0,66.0,3.0,0.0,1.0,1.0
3879,31.0,Nice,Open de Nice Côte d’Azur,2012-05-23,ATP250,Outdoor,Clay,2nd Round,3.0,Davydenko N.,Istomin D.,49.0,61.0,2.0,1.0,Completed,1.63,2.43,1558.1326386321252,1515.1036481297433,0.5616090266504365,21.0,0.0,83.0,3.0,0.0,1.0,0.0
3880,31.0,Nice,Open de Nice Côte d’Azur,2012-05-23,ATP250,Outdoor,Clay,2nd Round,3.0,Isner J.,Malisse X.,14.0,74.0,2.0,0.0,Completed,1.3,3.9,1715.535209125081,1489.474700760468,0.7860551849552943,4.0,0.0,15.0,3.0,0.0,1.0,1.0
3881,31.0,Nice,Open de Nice Côte d’Azur,2012-05-23,ATP250,Outdoor,Clay,2nd Round,3.0,Bellucci T.,Ferrero J.C.,38.0,43.0,2.0,0.0,Completed,1.83,2.09,1518.5439931110143,1574.205001570108,0.42057570403418876,39.0,0.0,1.0,5.0,1.0,1.0,0.0
3882,31.0,Nice,Open de Nice Côte d’Azur,2012-05-23,ATP250,Outdoor,Clay,2nd Round,3.0,Darcis S.,Volandri F.,72.0,69.0,2.0,1.0,Completed,1.64,2.41,1516.0172830006454,1446.2604347824408,0.5990606550467884,3.0,0.0,35.0,3.0,1.0,1.0,0.0
3883,31.0,Nice,Open de Nice Côte d’Azur,2012-05-24,ATP250,Outdoor,Clay,Quarterfinals,3.0,Simon G.,Bellucci T.,12.0,38.0,2.0,0.0,Completed,1.45,2.96,1720.1046027045752,1537.0855705819201,0.7414545257053244,28.0,0.0,138.0,3.0,1.0,1.0,0.0
3884,31.0,Nice,Open de Nice Côte d’Azur,2012-05-24,ATP250,Outdoor,Clay,Quarterfinals,3.0,Davydenko N.,Isner J.,49.0,14.0,2.0,0.0,Completed,3.01,1.43,1572.1611497793112,1722.3814432065117,0.2963504930474015,5.0,0.0,57.0,3.0,0.0,0.0,1.0
3885,31.0,Nice,Open de Nice Côte d’Azur,2012-05-24,ATP250,Outdoor,Clay,Quarterfinals,3.0,Almagro N.,Darcis S.,11.0,72.0,2.0,0.0,Completed,1.12,7.3,1729.5254342859182,1528.847342039148,0.7604586999946453,10.0,0.0,45.0,3.0,1.0,1.0,0.0
3886,31.0,Nice,Open de Nice Côte d’Azur,2012-05-24,ATP250,Outdoor,Clay,Quarterfinals,3.0,Baker B.,Kukushkin M.,387.0,60.0,2.0,1.0,Completed,1.78,2.14,1537.6554518864036,1518.011751360747,0.5282394731385234,,,,,,,
3887,31.0,Nice,Open de Nice Côte d’Azur,2012-05-25,ATP250,Outdoor,Clay,Semifinals,3.0,Almagro N.,Simon G.,11.0,12.0,2.0,0.0,Completed,1.68,2.36,1737.1907558860896,1728.378057882005,0.5126797727107036,4.0,0.0,50.0,3.0,0.0,1.0,0.0
3888,31.0,Nice,Open de Nice Côte d’Azur,2012-05-25,ATP250,Outdoor,Clay,Semifinals,3.0,Baker B.,Davydenko N.,387.0,49.0,2.0,1.0,Completed,2.8,1.51,1552.7517887459708,1594.6779340017945,0.4399546047847934,5.0,0.0,128.0,3.0,0.0,1.0,0.0
3889,31.0,Nice,Open de Nice Côte d’Azur,2012-05-26,ATP250,Outdoor,Clay,The Final,3.0,Almagro N.,Baker B.,11.0,387.0,2.0,0.0,Completed,1.12,7.55,1752.785003159347,1570.6732413928573,0.7404520799125247,3.0,0.0,53.0,3.0,1.0,1.0,1.0
3890,32.0,Paris,French Open,2012-05-27,Grand Slam,Outdoor,Clay,1st Round,5.0,Muller G.,Sijsling I.,54.0,122.0,3.0,2.0,Completed,1.98,1.93,1542.680037875922,1482.773134228268,0.5853686137781792,3.0,0.0,7.0,3.0,0.0,1.0,1.0
3891,32.0,Paris,French Open,2012-05-27,Grand Slam,Outdoor,Clay,1st Round,5.0,Mahut N.,Roddick A.,89.0,33.0,3.0,1.0,Completed,2.27,1.71,1565.7943538298277,1661.0898137610225,0.3661974588481826,8.0,0.0,224.0,3.0,0.0,1.0,0.0
3892,32.0,Paris,French Open,2012-05-27,Grand Slam,Outdoor,Clay,1st Round,5.0,Devilder N.,Krajinovic F.,286.0,630.0,3.0,0.0,Completed,2.6,1.56,1484.2940244000652,1511.4497029971897,0.460999223774722,8.0,0.0,54.0,3.0,1.0,1.0,1.0
3893,32.0,Paris,French Open,2012-05-27,Grand Slam,Outdoor,Clay,1st Round,5.0,Tsonga J.W.,Kuznetsov An.,5.0,160.0,3.0,1.0,Completed,1.04,16.0,1792.810707916434,1479.0819001887348,0.8588738871680434,29.0,0.0,41.0,3.0,1.0,1.0,1.0
3894,32.0,Paris,French Open,2012-05-27,Grand Slam,Outdoor,Clay,1st Round,5.0,Berrer M.,Melzer J.,114.0,32.0,3.0,2.0,Completed,3.81,1.31,1494.938741270002,1547.8323829767737,0.4244626091681344,43.0,0.0,4.0,5.0,0.0,1.0,0.0
3895,32.0,Paris,French Open,2012-05-27,Grand Slam,Outdoor,Clay,1st Round,5.0,Andujar P.,Hanescu V.,36.0,146.0,3.0,2.0,Completed,1.45,2.97,1526.5447000495794,1433.052806562301,0.6313895431421833,18.0,0.0,14.0,3.0,0.0,1.0,1.0
3896,32.0,Paris,French Open,2012-05-27,Grand Slam,Outdoor,Clay,1st Round,5.0,Verdasco F.,Darcis S.,16.0,61.0,3.0,0.0,Completed,1.09,9.5,1721.7307981808767,1521.1820204389767,0.7603230739287244,39.0,0.0,2.0,5.0,1.0,1.0,0.0
3897,32.0,Paris,French Open,2012-05-27,Grand Slam,Outdoor,Clay,1st Round,5.0,Wawrinka S.,Cipolla F.,21.0,75.0,3.0,2.0,Completed,1.05,14.0,1704.932959237634,1494.6990932704064,0.7703349389279662,6.0,0.0,62.0,3.0,0.0,1.0,1.0
3898,32.0,Paris,French Open,2012-05-27,Grand Slam,Outdoor,Clay,1st Round,5.0,Ferrero J.C.,Dasnieres de Veigy J.,41.0,158.0,3.0,0.0,Completed,1.19,5.46,1555.663424099202,1467.6354038035522,0.6240396021224531,41.0,0.0,2.0,5.0,1.0,1.0,0.0
3899,32.0,Paris,French Open,2012-05-27,Grand Slam,Outdoor,Clay,1st Round,5.0,Roger-Vasselin E.,Pospisil V.,82.0,101.0,3.0,1.0,Completed,1.19,5.46,1488.2871492451718,1467.4275417848341,0.5299833703291047,11.0,0.0,94.0,3.0,1.0,1.0,0.0
3900,32.0,Paris,French Open,2012-05-27,Grand Slam,Outdoor,Clay,1st Round,5.0,Del Potro J.M.,Montanes A.,9.0,65.0,3.0,1.0,Completed,1.02,26.0,1851.5295072034708,1495.0496659260193,0.8861558995253643,14.0,0.0,74.0,3.0,0.0,1.0,0.0
3901,32.0,Paris,French Open,2012-05-27,Grand Slam,Outdoor,Clay,1st Round,5.0,Cilic M.,Munoz-De La Nava D.,24.0,130.0,3.0,0.0,Completed,1.08,9.9,1664.568490859958,1502.8876759578811,0.717219222838648,5.0,0.0,50.0,3.0,0.0,1.0,0.0
3902,32.0,Paris,French Open,2012-05-27,Grand Slam,Outdoor,Clay,1st Round,5.0,Fognini F.,Mannarino A.,45.0,153.0,3.0,0.0,Completed,1.18,5.61,1482.0979068192437,1407.59478904645,0.6056048585335396,11.0,0.0,20.0,3.0,1.0,1.0,0.0
3903,32.0,Paris,French Open,2012-05-27,Grand Slam,Outdoor,Clay,1st Round,5.0,Stebe C.M.,Souza J.,91.0,118.0,1.0,0.0,Retired,1.53,2.68,1459.724337231358,1475.4239948260795,0.4774217418637082,15.0,0.0,74.0,3.0,0.0,1.0,0.0
3904,32.0,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5.0,Llodra M.,Garcia-Lopez G.,57.0,72.0,3.0,1.0,Completed,2.4,1.65,1512.3761439196692,1519.9219220859811,0.48914245938794737,10.0,0.0,26.0,3.0,1.0,1.0,1.0
3905,32.0,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5.0,Troicki V.,Bellucci T.,28.0,66.0,3.0,2.0,Completed,2.52,1.59,1542.9768927394873,1528.8121154044904,0.5203734665241847,11.0,0.0,84.0,3.0,0.0,1.0,1.0
3906,32.0,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5.0,Djokovic N.,Starace P.,1.0,97.0,3.0,0.0,Completed,1.01,71.0,1985.5403464657238,1436.635362341716,0.9592912270101175,44.0,0.0,4.0,5.0,0.0,1.0,0.0
3907,32.0,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5.0,Tomic B.,Haider-Maurer A.,29.0,155.0,3.0,0.0,Completed,1.32,3.74,1581.3156024753332,1422.0000765127088,0.7144495954672495,6.0,0.0,26.0,3.0,1.0,1.0,0.0
3908,32.0,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5.0,Anderson K.,Machado R.,34.0,80.0,3.0,2.0,Completed,1.31,3.81,1627.8973077685519,1325.744610672673,0.8506020371045958,68.0,0.0,3.0,5.0,1.0,1.0,0.0
3909,32.0,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5.0,Kohlschreiber P.,Ebden M.,26.0,76.0,3.0,0.0,Completed,1.06,12.5,1651.970721665184,1509.837178550104,0.6938512369509926,6.0,0.0,19.0,3.0,0.0,1.0,0.0
3910,32.0,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5.0,Mayer L.,Rochus O.,62.0,63.0,3.0,1.0,Completed,1.46,2.93,1455.416198356176,1444.4535562146455,0.5157712766569376,3.0,0.0,54.0,3.0,0.0,1.0,1.0
3911,32.0,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5.0,Berdych T.,Sela D.,7.0,95.0,3.0,0.0,Completed,1.02,28.5,1860.5318493762845,1436.904382009361,0.919723468439013,8.0,0.0,66.0,3.0,0.0,1.0,1.0
3912,32.0,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5.0,Goffin D.,Stepanek R.,109.0,27.0,3.0,2.0,Completed,3.0,1.45,1497.6700841871016,1582.7029489782817,0.38001406733193543,4.0,0.0,7.0,3.0,0.0,1.0,1.0
3913,32.0,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5.0,Raonic M.,Ramirez-Hidalgo R.,22.0,74.0,3.0,0.0,Completed,1.17,6.02,1702.3384056440696,1375.0398300759227,0.8680792962441242,5.0,0.0,54.0,3.0,0.0,1.0,0.0
3914,32.0,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5.0,Simon G.,Harrison R.,12.0,56.0,3.0,1.0,Completed,1.07,10.25,1712.7838106087474,1550.2341536992026,0.7182324943705929,12.0,0.0,45.0,3.0,0.0,1.0,0.0
3915,32.0,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5.0,Isner J.,Dutra Silva R.,11.0,121.0,3.0,0.0,Completed,1.12,7.71,1699.8646589840284,1478.1855265623901,0.7817830744597484,6.0,0.0,128.0,3.0,0.0,1.0,0.0
3916,32.0,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5.0,Mathieu P.H.,Phau B.,261.0,84.0,3.0,2.0,Completed,1.31,3.87,1478.2694269685499,1439.5821904337317,0.5554464378219268,42.0,0.0,19.0,5.0,2.0,1.0,0.0
3917,32.0,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5.0,Baker B.,Malisse X.,141.0,77.0,3.0,0.0,Completed,1.54,2.66,1562.367707950058,1482.6284666790375,0.6127807110910719,1.0,1.0,127.0,3.0,2.0,,
3918,32.0,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5.0,Giraldo S.,Falla A.,50.0,52.0,3.0,1.0,Completed,1.52,2.73,1581.3981666631146,1444.092558823471,0.687916055684933,8.0,0.0,109.0,3.0,0.0,1.0,1.0
3919,32.0,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5.0,Kubot L.,Beck K.,49.0,104.0,3.0,0.0,Completed,1.06,12.25,1515.9232096219557,1414.3608479925676,0.6421343584266107,9.0,0.0,54.0,3.0,1.0,1.0,1.0
3920,32.0,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5.0,Clement A.,Bogomolov A.,139.0,46.0,2.0,2.0,Retired,2.35,1.67,1446.953617865974,1480.4817342633764,0.4518983858537561,25.0,0.0,5.0,3.0,0.0,1.0,0.0
3921,32.0,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5.0,Kukushkin M.,Gulbis E.,53.0,93.0,3.0,2.0,Completed,1.6,2.51,1502.9154145011798,1445.110352482896,0.5824289964421491,22.0,0.0,55.0,3.0,1.0,1.0,0.0
